"","Node","group","group_color"
"671","K01589","Up_PDvHC","#aec7e8"
"672","K01590","None","#c7c7c7"
"673","K01591","Down_PDvHC","#1f77b4"
"674","K01596","Down_PDvHC","#1f77b4"
"675","K01597","Up_PDvBoth","#98df8a"
"676","K01598","Up_PDvHC","#aec7e8"
"677","K01599","None","#c7c7c7"
"678","K01607","None","#c7c7c7"
"679","K01608","Up_PDvHC","#aec7e8"
"680","K01609","None","#c7c7c7"
"681","K01610","Down_PDvBoth","#2ca02c"
"682","K01611","Up_PDvBoth","#98df8a"
"683","K01613","None","#c7c7c7"
"684","K01615","Up_PDvHC","#aec7e8"
"685","K01619","None","#c7c7c7"
"686","K01620","Down_PDvHC","#1f77b4"
"687","K01621","Down_PDvBoth","#2ca02c"
"688","K01622","Up_PDvHC","#aec7e8"
"689","K01624","None","#c7c7c7"
"690","K01625","Down_PDvPC","#ff7f0e"
"691","K01626","Up_PDvHC","#aec7e8"
"692","K01627","Up_PDvHC","#aec7e8"
"693","K01628","None","#c7c7c7"
"694","K01629","None","#c7c7c7"
"695","K01630","None","#c7c7c7"
"696","K01631","Up_PDvPC","#ffbb78"
"697","K01633","None","#c7c7c7"
"698","K01635","Up_PDvPC","#ffbb78"
"699","K01637","Up_PDvHC","#aec7e8"
"700","K01638","Up_PDvHC","#aec7e8"
"701","K01639","Up_PDvHC","#aec7e8"
"702","K01640","None","#c7c7c7"
"703","K01641","Up_PDvHC","#aec7e8"
"704","K01643","None","#c7c7c7"
"705","K01644","None","#c7c7c7"
"706","K01646","None","#c7c7c7"
"707","K01647","None","#c7c7c7"
"708","K01649","None","#c7c7c7"
"709","K01652","None","#c7c7c7"
"710","K01653","None","#c7c7c7"
"711","K01654","None","#c7c7c7"
"712","K01657","None","#c7c7c7"
"713","K01658","None","#c7c7c7"
"714","K01659","Up_PDvHC","#aec7e8"
"715","K01661","None","#c7c7c7"
"716","K01662","None","#c7c7c7"
"717","K01664","Up_PDvBoth","#98df8a"
"718","K01665","Up_PDvHC","#aec7e8"
"719","K01666","Down_PDvHC","#1f77b4"
"720","K01667","None","#c7c7c7"
"721","K01668","None","#c7c7c7"
"722","K01669","Up_PDvHC","#aec7e8"
"723","K01671","Up_PDvHC","#aec7e8"
"724","K01673","None","#c7c7c7"
"725","K01674","None","#c7c7c7"
"726","K01676","Up_PDvHC","#aec7e8"
"727","K01677","Down_PDvHC","#1f77b4"
"728","K01678","None","#c7c7c7"
"729","K01679","None","#c7c7c7"
"730","K01681","None","#c7c7c7"
"731","K01682","None","#c7c7c7"
"732","K01684","None","#c7c7c7"
"733","K01685","None","#c7c7c7"
"734","K01686","Down_PDvHC","#1f77b4"
"735","K01687","None","#c7c7c7"
"736","K01689","None","#c7c7c7"
"737","K01690","Up_PDvBoth","#98df8a"
"738","K01693","Up_PDvHC","#aec7e8"
"739","K01695","None","#c7c7c7"
"740","K01696","Up_PDvHC","#aec7e8"
"741","K01697","Up_PDvHC","#aec7e8"
"742","K01698","Up_PDvHC","#aec7e8"
"743","K01699","None","#c7c7c7"
"744","K01703","Up_PDvHC","#aec7e8"
"745","K01704","Up_PDvHC","#aec7e8"
"746","K01706","Up_PDvHC","#aec7e8"
"747","K01708","Up_PDvHC","#aec7e8"
"748","K01709","Down_PDvHC","#1f77b4"
"749","K01710","Up_PDvHC","#aec7e8"
"750","K01711","None","#c7c7c7"
"751","K01712","None","#c7c7c7"
"752","K01714","None","#c7c7c7"
"753","K01715","None","#c7c7c7"
"754","K01716","None","#c7c7c7"
"755","K01719","None","#c7c7c7"
"756","K01720","Up_PDvHC","#aec7e8"
"757","K01725","None","#c7c7c7"
"758","K01730","None","#c7c7c7"
"759","K01733","None","#c7c7c7"
"760","K01734","Down_PDvBoth","#2ca02c"
"761","K01735","None","#c7c7c7"
"762","K01736","None","#c7c7c7"
"763","K01737","None","#c7c7c7"
"764","K01738","None","#c7c7c7"
"765","K01739","Up_PDvBoth","#98df8a"
"766","K01740","None","#c7c7c7"
"767","K01744","None","#c7c7c7"
"768","K01745","None","#c7c7c7"
"769","K01749","Up_PDvHC","#aec7e8"
"770","K01750","Down_PDvHC","#1f77b4"
"771","K01751","Up_PDvHC","#aec7e8"
"772","K01752","Up_PDvBoth","#98df8a"
"773","K01753","None","#c7c7c7"
"774","K01754","None","#c7c7c7"
"775","K01755","Down_PDvHC","#1f77b4"
"776","K01756","None","#c7c7c7"
"777","K01758","Up_PDvHC","#aec7e8"
"778","K01759","None","#c7c7c7"
"779","K01760","Up_PDvHC","#aec7e8"
"780","K01761","None","#c7c7c7"
"781","K01766","None","#c7c7c7"
"782","K01770","None","#c7c7c7"
"783","K01771","None","#c7c7c7"
"784","K01772","Up_PDvBoth","#98df8a"
"785","K01775","Up_PDvHC","#aec7e8"
"786","K01776","None","#c7c7c7"
"787","K01777","Up_PDvPC","#ffbb78"
"788","K01778","None","#c7c7c7"
"789","K01779","None","#c7c7c7"
"790","K01782","None","#c7c7c7"
"791","K01783","None","#c7c7c7"
"792","K01784","Up_PDvHC","#aec7e8"
"793","K01785","None","#c7c7c7"
"794","K01786","Down_PDvHC","#1f77b4"
"795","K01787","None","#c7c7c7"
"796","K01788","Up_PDvHC","#aec7e8"
"797","K01790","None","#c7c7c7"
"798","K01791","None","#c7c7c7"
"799","K01792","Up_PDvBoth","#98df8a"
"800","K01802","Down_PDvHC","#1f77b4"
"801","K01803","None","#c7c7c7"
"802","K01804","Down_PDvHC","#1f77b4"
"803","K01805","None","#c7c7c7"
"804","K01807","Up_PDvBoth","#98df8a"
"805","K01808","Down_PDvHC","#1f77b4"
"806","K01809","None","#c7c7c7"
"807","K01810","None","#c7c7c7"
"808","K01811","Down_PDvHC","#1f77b4"
"809","K01812","Down_PDvHC","#1f77b4"
"810","K01813","Down_PDvHC","#1f77b4"
"811","K01814","None","#c7c7c7"
"812","K01815","Down_PDvHC","#1f77b4"
"813","K01816","None","#c7c7c7"
"814","K01817","None","#c7c7c7"
"815","K01818","None","#c7c7c7"
"816","K01819","Up_PDvPC","#ffbb78"
"817","K01821","Up_PDvBoth","#98df8a"
"818","K01823","Up_PDvBoth","#98df8a"
"819","K01834","Down_PDvHC","#1f77b4"
"820","K01835","Down_PDvBoth","#2ca02c"
"821","K01838","None","#c7c7c7"
"822","K01839","None","#c7c7c7"
"823","K01840","None","#c7c7c7"
"824","K01841","None","#c7c7c7"
"825","K01843","Down_PDvHC","#1f77b4"
"826","K01844","None","#c7c7c7"
"827","K01845","Up_PDvHC","#aec7e8"
"828","K01846","Up_PDvHC","#aec7e8"
"829","K01847","Up_PDvHC","#aec7e8"
"830","K01848","None","#c7c7c7"
"831","K01849","None","#c7c7c7"
"832","K01854","None","#c7c7c7"
"833","K01857","None","#c7c7c7"
"834","K01858","None","#c7c7c7"
"835","K01866","None","#c7c7c7"
"836","K01867","Up_PDvHC","#aec7e8"
"837","K01868","None","#c7c7c7"
"838","K01869","None","#c7c7c7"
"839","K01870","None","#c7c7c7"
"840","K01872","None","#c7c7c7"
"841","K01873","Up_PDvHC","#aec7e8"
"842","K01874","None","#c7c7c7"
"843","K01875","None","#c7c7c7"
"844","K01876","None","#c7c7c7"
"845","K01878","Up_PDvBoth","#98df8a"
"846","K01879","Up_PDvBoth","#98df8a"
"847","K01880","None","#c7c7c7"
"848","K01881","None","#c7c7c7"
"849","K01883","None","#c7c7c7"
"850","K01885","None","#c7c7c7"
"851","K01886","None","#c7c7c7"
"852","K01887","Down_PDvHC","#1f77b4"
"853","K01889","None","#c7c7c7"
"854","K01890","None","#c7c7c7"
"855","K01892","None","#c7c7c7"
"856","K01893","Down_PDvHC","#1f77b4"
"857","K01894","Up_PDvHC","#aec7e8"
"858","K01895","None","#c7c7c7"
"859","K01897","None","#c7c7c7"
"860","K01902","Up_PDvHC","#aec7e8"
"861","K01903","Up_PDvBoth","#98df8a"
"862","K01905","Up_PDvHC","#aec7e8"
"863","K01906","None","#c7c7c7"
"864","K01910","None","#c7c7c7"
"865","K01911","Up_PDvHC","#aec7e8"
"866","K01912","Down_PDvHC","#1f77b4"
"867","K01914","None","#c7c7c7"
"868","K01915","None","#c7c7c7"
"869","K01916","Up_PDvBoth","#98df8a"
"870","K01918","None","#c7c7c7"
"871","K01919","Up_PDvBoth","#98df8a"
"872","K01920","Up_PDvHC","#aec7e8"
"873","K01921","Up_PDvBoth","#98df8a"
"874","K01922","Up_PDvHC","#aec7e8"
"875","K01923","Up_PDvHC","#aec7e8"
"876","K01924","None","#c7c7c7"
"877","K01925","None","#c7c7c7"
"878","K01926","Down_PDvHC","#1f77b4"
"879","K01928","None","#c7c7c7"
"880","K01929","None","#c7c7c7"
"881","K01933","Up_PDvHC","#aec7e8"
"882","K01934","None","#c7c7c7"
"883","K01935","Up_PDvBoth","#98df8a"
"884","K01937","None","#c7c7c7"
"885","K01938","None","#c7c7c7"
"886","K01939","Down_PDvBoth","#2ca02c"
"887","K01940","Down_PDvHC","#1f77b4"
"888","K01941","None","#c7c7c7"
"889","K01945","Up_PDvHC","#aec7e8"
"890","K01950","None","#c7c7c7"
"891","K01951","Up_PDvHC","#aec7e8"
"892","K01952","Up_PDvHC","#aec7e8"
"893","K01953","None","#c7c7c7"
"894","K01955","Down_PDvPC","#ff7f0e"
"895","K01956","Up_PDvHC","#aec7e8"
"896","K01959","Up_PDvHC","#aec7e8"
"897","K01960","Down_PDvHC","#1f77b4"
"898","K01961","None","#c7c7c7"
"899","K01962","None","#c7c7c7"
"900","K01963","None","#c7c7c7"
"901","K01966","None","#c7c7c7"
"902","K01972","None","#c7c7c7"
"903","K01974","None","#c7c7c7"
"904","K01975","Up_PDvBoth","#98df8a"
"905","K01989","None","#c7c7c7"
"906","K01990","Down_PDvHC","#1f77b4"
"907","K01991","None","#c7c7c7"
"908","K01992","None","#c7c7c7"
"909","K01993","None","#c7c7c7"
"910","K01995","None","#c7c7c7"
"911","K01996","None","#c7c7c7"
"912","K01997","None","#c7c7c7"
"913","K01998","Up_PDvHC","#aec7e8"
"914","K01999","None","#c7c7c7"
"915","K02000","Down_PDvHC","#1f77b4"
"916","K02001","Down_PDvHC","#1f77b4"
"917","K02002","None","#c7c7c7"
"918","K02003","None","#c7c7c7"
"919","K02004","Down_PDvHC","#1f77b4"
"920","K02005","Down_PDvHC","#1f77b4"
"921","K02006","Up_PDvBoth","#98df8a"
"922","K02007","Up_PDvHC","#aec7e8"
"923","K02008","Up_PDvHC","#aec7e8"
"924","K02009","Up_PDvHC","#aec7e8"
"925","K02010","None","#c7c7c7"
"926","K02011","None","#c7c7c7"
"927","K02012","None","#c7c7c7"
"928","K02013","Up_PDvHC","#aec7e8"
"929","K02014","None","#c7c7c7"
"930","K02015","Up_PDvHC","#aec7e8"
"931","K02016","None","#c7c7c7"
"932","K02017","None","#c7c7c7"
"933","K02018","None","#c7c7c7"
"934","K02019","Up_PDvBoth","#98df8a"
"935","K02020","Up_PDvHC","#aec7e8"
"936","K02022","Up_PDvHC","#aec7e8"
"937","K02024","Up_PDvHC","#aec7e8"
"938","K02025","Down_PDvHC","#1f77b4"
"939","K02026","None","#c7c7c7"
"940","K02027","Down_PDvHC","#1f77b4"
"941","K02028","None","#c7c7c7"
"942","K02029","None","#c7c7c7"
"943","K02030","None","#c7c7c7"
"944","K02031","Up_PDvHC","#aec7e8"
"945","K02032","Up_PDvHC","#aec7e8"
"946","K02033","Up_PDvHC","#aec7e8"
"947","K02034","Up_PDvHC","#aec7e8"
"948","K02035","Up_PDvHC","#aec7e8"
"949","K02036","Up_PDvHC","#aec7e8"
"950","K02037","None","#c7c7c7"
"951","K02038","None","#c7c7c7"
"952","K02039","None","#c7c7c7"
"953","K02040","Down_PDvHC","#1f77b4"
"954","K02041","Up_PDvHC","#aec7e8"
"955","K02042","None","#c7c7c7"
"956","K02043","Up_PDvHC","#aec7e8"
"957","K02044","Down_PDvPC","#ff7f0e"
"958","K02045","None","#c7c7c7"
"959","K02046","None","#c7c7c7"
"960","K02047","None","#c7c7c7"
"961","K02048","None","#c7c7c7"
"962","K02049","Up_PDvHC","#aec7e8"
"963","K02050","Up_PDvHC","#aec7e8"
"964","K02051","None","#c7c7c7"
"965","K02052","Up_PDvHC","#aec7e8"
"966","K02053","Up_PDvHC","#aec7e8"
"967","K02054","Up_PDvHC","#aec7e8"
"968","K02055","Up_PDvHC","#aec7e8"
"969","K02056","None","#c7c7c7"
"970","K02057","None","#c7c7c7"
"971","K02058","Up_PDvHC","#aec7e8"
"972","K02062","Up_PDvHC","#aec7e8"
"973","K02063","Up_PDvHC","#aec7e8"
"974","K02064","Up_PDvHC","#aec7e8"
"975","K02065","None","#c7c7c7"
"976","K02066","None","#c7c7c7"
"977","K02067","Up_PDvHC","#aec7e8"
"978","K02068","None","#c7c7c7"
"979","K02069","Up_PDvBoth","#98df8a"
"980","K02071","None","#c7c7c7"
"981","K02072","None","#c7c7c7"
"982","K02073","Up_PDvHC","#aec7e8"
"983","K02074","Up_PDvBoth","#98df8a"
"984","K02075","Up_PDvHC","#aec7e8"
"985","K02077","Up_PDvBoth","#98df8a"
"986","K02078","Down_PDvBoth","#2ca02c"
"987","K02080","None","#c7c7c7"
"988","K02081","None","#c7c7c7"
"989","K02082","None","#c7c7c7"
"990","K02083","None","#c7c7c7"
"991","K02086","None","#c7c7c7"
"992","K02099","Up_PDvHC","#aec7e8"
"993","K02100","Up_PDvHC","#aec7e8"
"994","K02103","Down_PDvHC","#1f77b4"
"995","K02106","Up_PDvHC","#aec7e8"
"996","K02107","Up_PDvHC","#aec7e8"
"997","K02108","None","#c7c7c7"
"998","K02109","None","#c7c7c7"
"999","K02110","None","#c7c7c7"
"1000","K02111","Down_PDvBoth","#2ca02c"
"1001","K02112","Down_PDvPC","#ff7f0e"
"1002","K02113","Down_PDvHC","#1f77b4"
"1003","K02114","None","#c7c7c7"
"1004","K02115","None","#c7c7c7"
"1005","K02116","Down_PDvPC","#ff7f0e"
"1006","K02117","None","#c7c7c7"
"1007","K02118","None","#c7c7c7"
"1008","K02119","None","#c7c7c7"
"1009","K02120","None","#c7c7c7"
"1010","K02121","Down_PDvHC","#1f77b4"
"1011","K02122","None","#c7c7c7"
"1012","K02123","Down_PDvHC","#1f77b4"
"1013","K02124","None","#c7c7c7"
"1014","K02160","None","#c7c7c7"
"1015","K02167","Up_PDvHC","#aec7e8"
"1016","K02168","None","#c7c7c7"
"1017","K02169","Down_PDvHC","#1f77b4"
"1018","K02170","Up_PDvBoth","#98df8a"
"1019","K02171","Down_PDvHC","#1f77b4"
"1020","K02172","Down_PDvHC","#1f77b4"
"1021","K02173","None","#c7c7c7"
"1022","K02182","Up_PDvHC","#aec7e8"
"1023","K02188","None","#c7c7c7"
"1024","K02189","None","#c7c7c7"
"1025","K02190","Up_PDvHC","#aec7e8"
"1026","K02191","Up_PDvHC","#aec7e8"
"1027","K02192","None","#c7c7c7"
"1028","K02193","Up_PDvHC","#aec7e8"
"1029","K02194","Up_PDvHC","#aec7e8"
"1030","K02195","Up_PDvBoth","#98df8a"
"1031","K02196","None","#c7c7c7"
"1032","K02197","None","#c7c7c7"
"1033","K02198","Up_PDvPC","#ffbb78"
"1034","K02199","Up_PDvHC","#aec7e8"
"1035","K02200","Up_PDvHC","#aec7e8"
"1036","K02201","None","#c7c7c7"
"1037","K02203","Down_PDvHC","#1f77b4"
"1038","K02217","None","#c7c7c7"
"1039","K02221","Up_PDvBoth","#98df8a"
"1040","K02224","None","#c7c7c7"
"1041","K02226","Down_PDvHC","#1f77b4"
"1042","K02227","None","#c7c7c7"
"1043","K02230","None","#c7c7c7"
"1044","K02231","None","#c7c7c7"
"1045","K02232","Down_PDvHC","#1f77b4"
"1046","K02233","None","#c7c7c7"
"1047","K02236","Up_PDvPC","#ffbb78"
"1048","K02237","None","#c7c7c7"
"1049","K02238","None","#c7c7c7"
"1050","K02240","Up_PDvPC","#ffbb78"
"1051","K02241","Down_PDvHC","#1f77b4"
"1052","K02242","None","#c7c7c7"
"1053","K02243","Up_PDvPC","#ffbb78"
"1054","K02244","Up_PDvBoth","#98df8a"
"1055","K02245","Up_PDvPC","#ffbb78"
"1056","K02246","Up_PDvPC","#ffbb78"
"1057","K02248","None","#c7c7c7"
"1058","K02255","Up_PDvHC","#aec7e8"
"1059","K02278","None","#c7c7c7"
"1060","K02279","None","#c7c7c7"
"1061","K02282","None","#c7c7c7"
"1062","K02283","None","#c7c7c7"
"1063","K02291","Up_PDvHC","#aec7e8"
"1064","K02297","Up_PDvHC","#aec7e8"
"1065","K02298","None","#c7c7c7"
"1066","K02299","Up_PDvHC","#aec7e8"
"1067","K02300","None","#c7c7c7"
"1068","K02301","Up_PDvHC","#aec7e8"
"1069","K02302","None","#c7c7c7"
"1070","K02303","Up_PDvHC","#aec7e8"
"1071","K02304","None","#c7c7c7"
"1072","K02313","None","#c7c7c7"
"1073","K02314","Up_PDvHC","#aec7e8"
"1074","K02315","None","#c7c7c7"
"1075","K02316","None","#c7c7c7"
"1076","K02317","Up_PDvHC","#aec7e8"
"1077","K02319","Up_PDvHC","#aec7e8"
"1078","K02322","Up_PDvHC","#aec7e8"
"1079","K02323","Up_PDvHC","#aec7e8"
"1080","K02334","Up_PDvHC","#aec7e8"
"1081","K02335","None","#c7c7c7"
"1082","K02337","Down_PDvPC","#ff7f0e"
"1083","K02338","None","#c7c7c7"
"1084","K02339","None","#c7c7c7"
"1085","K02340","None","#c7c7c7"
"1086","K02341","Up_PDvHC","#aec7e8"
"1087","K02342","None","#c7c7c7"
"1088","K02343","None","#c7c7c7"
"1089","K02344","None","#c7c7c7"
"1090","K02346","None","#c7c7c7"
"1091","K02348","None","#c7c7c7"
"1092","K02355","Down_PDvPC","#ff7f0e"
"1093","K02356","Down_PDvHC","#1f77b4"
"1094","K02357","Down_PDvHC","#1f77b4"
"1095","K02358","Down_PDvPC","#ff7f0e"
"1096","K02361","Down_PDvHC","#1f77b4"
"1097","K02362","None","#c7c7c7"
"1098","K02363","Up_PDvBoth","#98df8a"
"1099","K02371","None","#c7c7c7"
"1100","K02372","None","#c7c7c7"
"1101","K02377","None","#c7c7c7"
"1102","K02379","None","#c7c7c7"
"1103","K02380","None","#c7c7c7"
"1104","K02381","Up_PDvHC","#aec7e8"
"1105","K02385","Down_PDvHC","#1f77b4"
"1106","K02386","Up_PDvBoth","#98df8a"
"1107","K02387","Down_PDvHC","#1f77b4"
"1108","K02388","Down_PDvHC","#1f77b4"
"1109","K02389","Down_PDvHC","#1f77b4"
"1110","K02390","Down_PDvHC","#1f77b4"
"1111","K02391","Up_PDvHC","#aec7e8"
"1112","K02392","Down_PDvBoth","#2ca02c"
"1113","K02393","Up_PDvHC","#aec7e8"
"1114","K02394","Up_PDvHC","#aec7e8"
"1115","K02395","Down_PDvHC","#1f77b4"
"1116","K02396","Down_PDvHC","#1f77b4"
"1117","K02397","Down_PDvHC","#1f77b4"
"1118","K02398","Down_PDvHC","#1f77b4"
"1119","K02399","Up_PDvHC","#aec7e8"
"1120","K02400","Down_PDvHC","#1f77b4"
"1121","K02401","None","#c7c7c7"
"1122","K02402","Up_PDvHC","#aec7e8"
"1123","K02403","Up_PDvHC","#aec7e8"
"1124","K02404","Down_PDvHC","#1f77b4"
"1125","K02405","Down_PDvBoth","#2ca02c"
"1126","K02406","Down_PDvBoth","#2ca02c"
"1127","K02407","Down_PDvBoth","#2ca02c"
"1128","K02408","Down_PDvHC","#1f77b4"
"1129","K02409","Down_PDvHC","#1f77b4"
"1130","K02410","Down_PDvBoth","#2ca02c"
"1131","K02411","None","#c7c7c7"
"1132","K02412","Down_PDvBoth","#2ca02c"
"1133","K02413","Down_PDvHC","#1f77b4"
"1134","K02414","None","#c7c7c7"
"1135","K02415","Up_PDvHC","#aec7e8"
"1136","K02416","None","#c7c7c7"
"1137","K02417","Down_PDvHC","#1f77b4"
"1138","K02418","Down_PDvHC","#1f77b4"
"1139","K02419","Down_PDvHC","#1f77b4"
"1140","K02420","None","#c7c7c7"
"1141","K02421","Down_PDvHC","#1f77b4"
"1142","K02422","Down_PDvHC","#1f77b4"
"1143","K02423","Up_PDvHC","#aec7e8"
"1144","K02424","None","#c7c7c7"
"1145","K02425","Up_PDvHC","#aec7e8"
"1146","K02426","None","#c7c7c7"
"1147","K02427","Up_PDvBoth","#98df8a"
"1148","K02428","None","#c7c7c7"
"1149","K02429","None","#c7c7c7"
"1150","K02430","Up_PDvBoth","#98df8a"
"1151","K02431","Up_PDvPC","#ffbb78"
"1152","K02433","None","#c7c7c7"
"1153","K02434","None","#c7c7c7"
"1154","K02435","None","#c7c7c7"
"1155","K02437","None","#c7c7c7"
"1156","K02438","None","#c7c7c7"
"1157","K02439","None","#c7c7c7"
"1158","K02440","Up_PDvHC","#aec7e8"
"1159","K02441","Up_PDvHC","#aec7e8"
"1160","K02443","None","#c7c7c7"
"1161","K02444","None","#c7c7c7"
"1162","K02445","None","#c7c7c7"
"1163","K02446","Up_PDvHC","#aec7e8"
"1164","K02450","Up_PDvHC","#aec7e8"
"1165","K02451","None","#c7c7c7"
"1166","K02452","Up_PDvBoth","#98df8a"
"1167","K02453","Up_PDvHC","#aec7e8"
"1168","K02454","Up_PDvHC","#aec7e8"
"1169","K02455","None","#c7c7c7"
"1170","K02456","Up_PDvHC","#aec7e8"
"1171","K02457","Up_PDvHC","#aec7e8"
"1172","K02458","None","#c7c7c7"
"1173","K02459","None","#c7c7c7"
"1174","K02460","None","#c7c7c7"
"1175","K02461","Up_PDvHC","#aec7e8"
"1176","K02462","Up_PDvPC","#ffbb78"
"1177","K02464","Up_PDvHC","#aec7e8"
"1178","K02466","Up_PDvHC","#aec7e8"
"1179","K02467","Up_PDvBoth","#98df8a"
"1180","K02468","Up_PDvHC","#aec7e8"
"1181","K02469","Down_PDvBoth","#2ca02c"
"1182","K02470","Down_PDvBoth","#2ca02c"
"1183","K02471","None","#c7c7c7"
"1184","K02472","None","#c7c7c7"
"1185","K02473","None","#c7c7c7"
"1186","K02474","None","#c7c7c7"
"1187","K02477","None","#c7c7c7"
"1188","K02478","Up_PDvHC","#aec7e8"
"1189","K02481","None","#c7c7c7"
"1190","K02483","Up_PDvHC","#aec7e8"
"1191","K02484","None","#c7c7c7"
"1192","K02485","Up_PDvHC","#aec7e8"
"1193","K02492","Up_PDvHC","#aec7e8"
"1194","K02493","None","#c7c7c7"
"1195","K02494","None","#c7c7c7"
"1196","K02495","None","#c7c7c7"
"1197","K02496","None","#c7c7c7"
"1198","K02498","Up_PDvHC","#aec7e8"
"1199","K02499","Up_PDvHC","#aec7e8"
"1200","K02500","None","#c7c7c7"
"1201","K02501","None","#c7c7c7"
"1202","K02502","Down_PDvHC","#1f77b4"
"1203","K02503","None","#c7c7c7"
"1204","K02504","Up_PDvHC","#aec7e8"
"1205","K02505","None","#c7c7c7"
"1206","K02506","None","#c7c7c7"
"1207","K02507","Up_PDvHC","#aec7e8"
"1208","K02510","None","#c7c7c7"
"1209","K02517","Up_PDvHC","#aec7e8"
"1210","K02518","None","#c7c7c7"
"1211","K02519","Down_PDvHC","#1f77b4"
"1212","K02520","None","#c7c7c7"
"1213","K02521","None","#c7c7c7"
"1214","K02523","None","#c7c7c7"
"1215","K02525","None","#c7c7c7"
"1216","K02526","Up_PDvHC","#aec7e8"
"1217","K02527","None","#c7c7c7"
"1218","K02528","None","#c7c7c7"
"1219","K02529","None","#c7c7c7"
"1220","K02530","Up_PDvPC","#ffbb78"
"1221","K02531","Up_PDvHC","#aec7e8"
"1222","K02532","Up_PDvHC","#aec7e8"
"1223","K02533","Up_PDvHC","#aec7e8"
"1224","K02535","Up_PDvHC","#aec7e8"
"1225","K02536","None","#c7c7c7"
"1226","K02548","None","#c7c7c7"
"1227","K02549","Up_PDvBoth","#98df8a"
"1228","K02550","Up_PDvHC","#aec7e8"
"1229","K02551","None","#c7c7c7"
"1230","K02552","Up_PDvBoth","#98df8a"
"1231","K02553","None","#c7c7c7"
"1232","K02554","None","#c7c7c7"
"1233","K02556","Down_PDvBoth","#2ca02c"
"1234","K02557","Down_PDvHC","#1f77b4"
"1235","K02558","Up_PDvHC","#aec7e8"
"1236","K02560","Up_PDvHC","#aec7e8"
"1237","K02562","None","#c7c7c7"
"1238","K02563","None","#c7c7c7"
"1239","K02564","Down_PDvHC","#1f77b4"
"1240","K02565","Up_PDvBoth","#98df8a"
"1241","K02566","None","#c7c7c7"
"1242","K02567","None","#c7c7c7"
"1243","K02568","None","#c7c7c7"
"1244","K02569","None","#c7c7c7"
"1245","K02570","Up_PDvHC","#aec7e8"
"1246","K02572","None","#c7c7c7"
"1247","K02573","Up_PDvBoth","#98df8a"
"1248","K02574","Up_PDvHC","#aec7e8"
"1249","K02575","Up_PDvHC","#aec7e8"
"1250","K02584","Up_PDvHC","#aec7e8"
"1251","K02585","Up_PDvBoth","#98df8a"
"1252","K02587","None","#c7c7c7"
"1253","K02588","Up_PDvHC","#aec7e8"
"1254","K02589","None","#c7c7c7"
"1255","K02598","Up_PDvHC","#aec7e8"
"1256","K02600","None","#c7c7c7"
"1257","K02601","Up_PDvHC","#aec7e8"
"1258","K02609","None","#c7c7c7"
"1259","K02613","None","#c7c7c7"
"1260","K02614","Down_PDvHC","#1f77b4"
"1261","K02615","None","#c7c7c7"
"1262","K02616","None","#c7c7c7"
"1263","K02617","None","#c7c7c7"
"1264","K02618","None","#c7c7c7"
"1265","K02619","None","#c7c7c7"
"1266","K02621","None","#c7c7c7"
"1267","K02622","None","#c7c7c7"
"1268","K02624","None","#c7c7c7"
"1269","K02626","None","#c7c7c7"
"1270","K02647","Down_PDvHC","#1f77b4"
"1271","K02650","Down_PDvHC","#1f77b4"
"1272","K02651","None","#c7c7c7"
"1273","K02652","None","#c7c7c7"
"1274","K02653","Up_PDvBoth","#98df8a"
"1275","K02654","None","#c7c7c7"
"1276","K02656","None","#c7c7c7"
"1277","K02662","Down_PDvHC","#1f77b4"
"1278","K02666","None","#c7c7c7"
"1279","K02669","None","#c7c7c7"
"1280","K02679","Up_PDvHC","#aec7e8"
"1281","K02680","Up_PDvHC","#aec7e8"
"1282","K02681","None","#c7c7c7"
"1283","K02682","Up_PDvHC","#aec7e8"
"1284","K02683","Up_PDvHC","#aec7e8"
"1285","K02686","Up_PDvHC","#aec7e8"
"1286","K02687","None","#c7c7c7"
"1287","K02688","Up_PDvHC","#aec7e8"
"1288","K02742","None","#c7c7c7"
"1289","K02744","None","#c7c7c7"
"1290","K02745","None","#c7c7c7"
"1291","K02746","Down_PDvBoth","#2ca02c"
"1292","K02747","Down_PDvHC","#1f77b4"
"1293","K02749","None","#c7c7c7"
"1294","K02750","None","#c7c7c7"
"1295","K02752","Up_PDvHC","#aec7e8"
"1296","K02753","Up_PDvHC","#aec7e8"
"1297","K02755","None","#c7c7c7"
"1298","K02756","None","#c7c7c7"
"1299","K02757","None","#c7c7c7"
"1300","K02759","None","#c7c7c7"
"1301","K02760","Up_PDvHC","#aec7e8"
"1302","K02761","None","#c7c7c7"
"1303","K02763","Down_PDvHC","#1f77b4"
"1304","K02764","Down_PDvHC","#1f77b4"
"1305","K02765","Down_PDvHC","#1f77b4"
"1306","K02768","None","#c7c7c7"
"1307","K02769","None","#c7c7c7"
"1308","K02770","None","#c7c7c7"
"1309","K02773","Up_PDvBoth","#98df8a"
"1310","K02774","None","#c7c7c7"
"1311","K02775","None","#c7c7c7"
"1312","K02777","Up_PDvHC","#aec7e8"
"1313","K02778","Up_PDvHC","#aec7e8"
"1314","K02779","Up_PDvHC","#aec7e8"
"1315","K02781","None","#c7c7c7"
"1316","K02782","Up_PDvHC","#aec7e8"
"1317","K02783","Up_PDvHC","#aec7e8"
"1318","K02784","Up_PDvHC","#aec7e8"
"1319","K02786","Up_PDvBoth","#98df8a"
